,secs,meas
0,0.0,-10.79
1,0.015625,-4.68
2,0.03125,0.89
3,0.046875,5.53
4,0.0625,9.02
5,0.078125,11.31
6,0.09375,12.54
7,0.109375,13.01
8,0.125,13.09
9,0.140625,13.09
10,0.15625,13.16
11,0.171875,13.26
12,0.1875,13.25
13,0.203125,12.96
14,0.21875,12.34
15,0.234375,11.44
16,0.25,10.41
17,0.265625,9.4
18,0.28125,8.55
19,0.296875,7.91
20,0.3125,7.49
21,0.328125,7.23
22,0.34375,6.99
23,0.359375,6.59
24,0.375,5.82
25,0.390625,4.52
26,0.40625,2.66
27,0.421875,0.41
28,0.4375,-1.88
29,0.453125,-3.78
30,0.46875,-4.91
31,0.484375,-5.1
32,0.5,-4.38
33,0.515625,-3.04
34,0.53125,-1.45
35,0.546875,0.06
36,0.5625,1.27
37,0.578125,2.16
38,0.59375,2.79
39,0.609375,3.27
40,0.625,3.62
41,0.640625,3.81
42,0.65625,3.82
43,0.671875,3.68
44,0.6875,3.48
45,0.703125,3.39
46,0.71875,3.55
47,0.734375,3.98
48,0.75,4.61
49,0.765625,5.27
50,0.78125,5.81
51,0.796875,6.1
52,0.8125,6.05
53,0.828125,5.67
54,0.84375,4.96
55,0.859375,3.99
56,0.875,2.86
57,0.890625,1.74
58,0.90625,0.76
59,0.921875,-0.0
60,0.9375,-0.6
61,0.953125,-1.18
62,0.96875,-1.91
63,0.984375,-2.89
64,1.0,-4.03
65,1.015625,-5.1
66,1.03125,-5.77
67,1.046875,-5.76
68,1.0625,-4.97
69,1.078125,-3.54
70,1.09375,-1.82
71,1.109375,-0.21
72,1.125,0.96
73,1.140625,1.58
74,1.15625,1.72
75,1.171875,1.65
76,1.1875,1.66
77,1.203125,1.96
78,1.21875,2.58
79,1.234375,3.39
80,1.25,4.2
81,1.265625,4.8
82,1.28125,5.08
83,1.296875,4.99
84,1.3125,4.57
85,1.328125,3.88
86,1.34375,2.97
87,1.359375,1.9
88,1.375,0.68
89,1.390625,-0.64
90,1.40625,-2.04
91,1.421875,-3.44
92,1.4375,-4.74
93,1.453125,-5.83
94,1.46875,-6.65
95,1.484375,-7.23
96,1.5,-7.69
97,1.515625,-8.14
98,1.53125,-8.68
99,1.546875,-9.3
100,1.5625,-9.93
101,1.578125,-10.47
102,1.59375,-10.92
103,1.609375,-11.31
104,1.625,-11.75
105,1.640625,-12.24
106,1.65625,-12.66
107,1.671875,-12.71
108,1.6875,-12.07
109,1.703125,-10.51
110,1.71875,-8.06
111,1.734375,-5.0
112,1.75,-1.75
113,1.765625,1.25
114,1.78125,3.75
115,1.796875,5.71
116,1.8125,7.24
117,1.828125,8.55
118,1.84375,9.79
119,1.859375,11.01
120,1.875,12.19
121,1.890625,13.26
122,1.90625,14.11
123,1.921875,14.67
124,1.9375,14.83
125,1.953125,14.52
126,1.96875,13.69
127,1.984375,12.38
128,2.0,10.73
129,2.015625,8.96
130,2.03125,7.32
131,2.046875,6.01
132,2.0625,5.1
133,2.078125,4.51
134,2.09375,4.04
135,2.109375,3.45
136,2.125,2.54
137,2.140625,1.27
138,2.15625,-0.27
