,secs,meas
0,0.0,2.68
1,0.015625,1.89
2,0.03125,0.85
3,0.046875,-0.38
4,0.0625,-1.69
5,0.078125,-2.93
6,0.09375,-3.95
7,0.109375,-4.58
8,0.125,-4.73
9,0.140625,-4.37
10,0.15625,-3.59
11,0.171875,-2.54
12,0.1875,-1.4
13,0.203125,-0.27
14,0.21875,0.77
15,0.234375,1.72
16,0.25,2.53
17,0.265625,3.15
18,0.28125,3.5
19,0.296875,3.56
20,0.3125,3.39
21,0.328125,3.09
22,0.34375,2.8
23,0.359375,2.54
24,0.375,2.28
25,0.390625,1.95
26,0.40625,1.48
27,0.421875,0.85
28,0.4375,0.11
29,0.453125,-0.71
30,0.46875,-1.54
31,0.484375,-2.32
32,0.5,-3.0
33,0.515625,-3.49
34,0.53125,-3.66
35,0.546875,-3.44
36,0.5625,-2.79
37,0.578125,-1.78
38,0.59375,-0.51
39,0.609375,0.85
40,0.625,2.16
41,0.640625,3.29
42,0.65625,4.16
43,0.671875,4.75
44,0.6875,5.05
45,0.703125,5.1
46,0.71875,4.95
47,0.734375,4.62
48,0.75,4.16
49,0.765625,3.58
50,0.78125,2.92
51,0.796875,2.22
52,0.8125,1.53
53,0.828125,0.81
54,0.84375,0.06
55,0.859375,-0.75
56,0.875,-1.62
57,0.890625,-2.44
58,0.90625,-3.06
59,0.921875,-3.33
60,0.9375,-3.17
61,0.953125,-2.58
62,0.96875,-1.66
63,0.984375,-0.53
64,1.0,0.66
65,1.015625,1.78
66,1.03125,2.69
67,1.046875,3.31
68,1.0625,3.56
69,1.078125,3.49
70,1.09375,3.2
71,1.109375,2.86
72,1.125,2.59
73,1.140625,2.45
74,1.15625,2.41
75,1.171875,2.37
76,1.1875,2.23
77,1.203125,1.93
78,1.21875,1.43
79,1.234375,0.74
80,1.25,-0.16
81,1.265625,-1.21
82,1.28125,-2.33
83,1.296875,-3.37
84,1.3125,-4.16
85,1.328125,-4.57
86,1.34375,-4.54
87,1.359375,-4.1
88,1.375,-3.31
89,1.390625,-2.28
90,1.40625,-1.1
91,1.421875,0.12
92,1.4375,1.24
93,1.453125,2.1
94,1.46875,2.59
95,1.484375,2.66
96,1.5,2.36
