,secs,meas
0,0.0,-184.32
1,0.015625,-173.99
2,0.03125,-160.52
3,0.046875,-146.71
4,0.0625,-134.11
5,0.078125,-122.93
6,0.09375,-112.6
7,0.109375,-102.45
8,0.125,-92.2
9,0.140625,-81.93
10,0.15625,-71.83
11,0.171875,-61.9
12,0.1875,-51.9
13,0.203125,-41.57
14,0.21875,-30.82
15,0.234375,-19.98
16,0.25,-9.7
17,0.265625,-0.79
18,0.28125,6.13
19,0.296875,10.76
20,0.3125,13.18
21,0.328125,13.77
22,0.34375,13.0
23,0.359375,11.31
24,0.375,9.08
25,0.390625,6.67
26,0.40625,4.48
27,0.421875,2.98
28,0.4375,2.7
29,0.453125,4.09
30,0.46875,7.43
31,0.484375,12.7
32,0.5,19.58
33,0.515625,27.45
34,0.53125,35.55
35,0.546875,43.16
36,0.5625,49.73
37,0.578125,54.98
38,0.59375,58.92
39,0.609375,61.73
40,0.625,63.63
41,0.640625,64.76
42,0.65625,65.14
43,0.671875,64.69
44,0.6875,63.37
45,0.703125,61.2
46,0.71875,58.34
47,0.734375,55.05
48,0.75,51.6
49,0.765625,48.23
50,0.78125,45.03
51,0.796875,42.02
52,0.8125,39.14
53,0.828125,36.28
54,0.84375,33.37
55,0.859375,30.37
56,0.875,27.29
57,0.890625,24.18
58,0.90625,21.08
59,0.921875,17.97
60,0.9375,14.79
61,0.953125,11.47
62,0.96875,8.03
63,0.984375,4.66
64,1.0,1.65
65,1.015625,-0.59
66,1.03125,-1.79
67,1.046875,-1.86
68,1.0625,-0.98
69,1.078125,0.52
70,1.09375,2.3
71,1.109375,4.08
72,1.125,5.77
73,1.140625,7.36
74,1.15625,8.87
75,1.171875,10.25
76,1.1875,11.38
77,1.203125,12.15
78,1.21875,12.5
79,1.234375,12.48
80,1.25,12.23
81,1.265625,11.93
82,1.28125,11.67
83,1.296875,11.47
84,1.3125,11.23
85,1.328125,10.84
86,1.34375,10.21
87,1.359375,9.34
88,1.375,8.31
89,1.390625,7.22
90,1.40625,6.19
91,1.421875,5.26
92,1.4375,4.4
93,1.453125,3.5
94,1.46875,2.41
95,1.484375,1.01
96,1.5,-0.74
97,1.515625,-2.75
98,1.53125,-4.75
99,1.546875,-6.39
100,1.5625,-7.31
101,1.578125,-7.29
102,1.59375,-6.27
103,1.609375,-4.49
104,1.625,-2.31
105,1.640625,-0.12
106,1.65625,1.78
107,1.671875,3.31
108,1.6875,4.5
109,1.703125,5.48
110,1.71875,6.31
111,1.734375,7.01
112,1.75,7.47
113,1.765625,7.65
114,1.78125,7.54
115,1.796875,7.24
116,1.8125,6.88
117,1.828125,6.57
118,1.84375,6.36
119,1.859375,6.19
120,1.875,5.99
121,1.890625,5.7
122,1.90625,5.29
123,1.921875,4.8
124,1.9375,4.29
125,1.953125,3.79
126,1.96875,3.32
127,1.984375,2.85
128,2.0,2.3
129,2.015625,1.61
130,2.03125,0.68
131,2.046875,-0.54
132,2.0625,-2.05
133,2.078125,-3.72
134,2.09375,-5.34
135,2.109375,-6.61
136,2.125,-7.25
137,2.140625,-7.1
138,2.15625,-6.13
139,2.171875,-4.49
140,2.1875,-2.46
141,2.203125,-0.34
142,2.21875,1.61
143,2.234375,3.27
144,2.25,4.64
145,2.265625,5.76
146,2.28125,6.68
147,2.296875,7.4
148,2.3125,7.89
149,2.328125,8.08
150,2.34375,8.02
151,2.359375,7.79
152,2.375,7.55
153,2.390625,7.42
154,2.40625,7.46
155,2.421875,7.59
156,2.4375,7.72
157,2.453125,7.69
158,2.46875,7.44
159,2.484375,6.94
160,2.5,6.23
161,2.515625,5.4
162,2.53125,4.5
163,2.546875,3.6
164,2.5625,2.72
165,2.578125,1.87
166,2.59375,1.02
167,2.609375,0.16
168,2.625,-0.74
169,2.640625,-1.71
170,2.65625,-2.76
171,2.671875,-3.91
172,2.6875,-5.13
173,2.703125,-6.3
174,2.71875,-7.2
175,2.734375,-7.55
176,2.75,-7.1
177,2.765625,-5.82
178,2.78125,-3.87
179,2.796875,-1.58
180,2.8125,0.68
181,2.828125,2.66
182,2.84375,4.28
183,2.859375,5.6
184,2.875,6.71
185,2.890625,7.64
186,2.90625,8.35
187,2.921875,8.78
188,2.9375,8.92
189,2.953125,8.84
190,2.96875,8.65
191,2.984375,8.45
192,3.0,8.26
193,3.015625,8.03
194,3.03125,7.67
195,3.046875,7.15
196,3.0625,6.52
197,3.078125,5.86
198,3.09375,5.29
199,3.109375,4.85
200,3.125,4.54
201,3.140625,4.23
202,3.15625,3.8
203,3.171875,3.15
204,3.1875,2.26
205,3.203125,1.21
206,3.21875,0.1
207,3.234375,-0.94
208,3.25,-1.83
209,3.265625,-2.57
210,3.28125,-3.19
211,3.296875,-3.76
212,3.3125,-4.37
213,3.328125,-5.09
214,3.34375,-5.98
215,3.359375,-7.07
216,3.375,-8.3
217,3.390625,-9.55
218,3.40625,-10.63
219,3.421875,-11.27
220,3.4375,-11.27
221,3.453125,-10.51
222,3.46875,-9.08
223,3.484375,-7.23
224,3.5,-5.28
225,3.515625,-3.57
226,3.53125,-2.26
227,3.546875,-1.37
228,3.5625,-0.8
229,3.578125,-0.37
230,3.59375,0.04
231,3.609375,0.54
232,3.625,1.12
233,3.640625,1.73
234,3.65625,2.29
235,3.671875,2.66
236,3.6875,2.77
237,3.703125,2.63
238,3.71875,2.34
239,3.734375,2.08
240,3.75,2.02
241,3.765625,2.22
242,3.78125,2.58
243,3.796875,2.93
244,3.8125,3.09
245,3.828125,2.98
246,3.84375,2.59
247,3.859375,2.04
248,3.875,1.36
249,3.890625,0.59
250,3.90625,-0.28
251,3.921875,-1.23
252,3.9375,-2.17
253,3.953125,-2.96
254,3.96875,-3.51
255,3.984375,-3.78
256,4.0,-3.89
257,4.015625,-3.98
258,4.03125,-4.22
259,4.046875,-4.71
260,4.0625,-5.46
261,4.078125,-6.38
262,4.09375,-7.36
263,4.109375,-8.26
264,4.125,-9.0
265,4.140625,-9.46
266,4.15625,-9.51
267,4.171875,-9.06
268,4.1875,-8.04
269,4.203125,-6.5
270,4.21875,-4.66
271,4.234375,-2.84
272,4.25,-1.32
273,4.265625,-0.3
274,4.28125,0.25
275,4.296875,0.52
276,4.3125,0.74
277,4.328125,1.08
278,4.34375,1.57
279,4.359375,2.13
280,4.375,2.62
281,4.390625,2.92
282,4.40625,3.02
283,4.421875,2.97
284,4.4375,2.89
285,4.453125,2.87
286,4.46875,2.99
287,4.484375,3.23
288,4.5,3.49
289,4.515625,3.63
290,4.53125,3.53
291,4.546875,3.1
292,4.5625,2.38
293,4.578125,1.47
294,4.59375,0.5
295,4.609375,-0.41
296,4.625,-1.21
297,4.640625,-1.92
298,4.65625,-2.59
299,4.671875,-3.28
300,4.6875,-4.01
301,4.703125,-4.82
302,4.71875,-5.73
303,4.734375,-6.78
304,4.75,-7.96
305,4.765625,-9.22
306,4.78125,-10.39
307,4.796875,-11.21
308,4.8125,-11.39
309,4.828125,-10.77
310,4.84375,-9.36
311,4.859375,-7.41
312,4.875,-5.29
313,4.890625,-3.38
314,4.90625,-1.9
315,4.921875,-0.93
316,4.9375,-0.37
317,4.953125,-0.08
318,4.96875,0.07
319,4.984375,0.19
320,5.0,0.31
321,5.015625,0.48
322,5.03125,0.69
323,5.046875,0.89
324,5.0625,1.01
325,5.078125,1.0
326,5.09375,0.88
327,5.109375,0.76
328,5.125,0.78
329,5.140625,1.08
330,5.15625,1.68
331,5.171875,2.49
332,5.1875,3.36
333,5.203125,4.12
334,5.21875,4.68
335,5.234375,4.97
336,5.25,4.98
337,5.265625,4.69
338,5.28125,4.05
339,5.296875,3.02
340,5.3125,1.59
341,5.328125,-0.13
342,5.34375,-1.95
343,5.359375,-3.64
344,5.375,-5.04
345,5.390625,-6.12
346,5.40625,-6.99
347,5.421875,-7.79
348,5.4375,-8.56
349,5.453125,-9.2
350,5.46875,-9.5
351,5.484375,-9.26
352,5.5,-8.42
353,5.515625,-7.11
354,5.53125,-5.61
355,5.546875,-4.14
356,5.5625,-2.85
357,5.578125,-1.73
358,5.59375,-0.73
359,5.609375,0.15
360,5.625,0.85
361,5.640625,1.33
362,5.65625,1.59
363,5.671875,1.73
364,5.6875,1.89
365,5.703125,2.18
366,5.71875,2.59
367,5.734375,3.03
368,5.75,3.4
369,5.765625,3.66
370,5.78125,3.79
371,5.796875,3.83
372,5.8125,3.77
373,5.828125,3.6
374,5.84375,3.3
375,5.859375,2.87
376,5.875,2.33
377,5.890625,1.72
378,5.90625,1.02
379,5.921875,0.21
380,5.9375,-0.7
381,5.953125,-1.66
382,5.96875,-2.55
383,5.984375,-3.27
384,6.0,-3.75
385,6.015625,-4.05
386,6.03125,-4.33
387,6.046875,-4.77
388,6.0625,-5.55
389,6.078125,-6.73
390,6.09375,-8.23
391,6.109375,-9.85
392,6.125,-11.25
393,6.140625,-12.09
394,6.15625,-12.09
395,6.171875,-11.15
396,6.1875,-9.36
397,6.203125,-7.01
398,6.21875,-4.47
399,6.234375,-2.12
400,6.25,-0.19
401,6.265625,1.24
402,6.28125,2.26
403,6.296875,3.0
404,6.3125,3.58
405,6.328125,3.99
406,6.34375,4.18
407,6.359375,4.1
408,6.375,3.8
409,6.390625,3.41
410,6.40625,3.14
411,6.421875,3.08
412,6.4375,3.23
413,6.453125,3.45
414,6.46875,3.55
415,6.484375,3.45
416,6.5,3.21
417,6.515625,2.96
418,6.53125,2.8
419,6.546875,2.74
420,6.5625,2.65
421,6.578125,2.33
422,6.59375,1.64
423,6.609375,0.58
424,6.625,-0.68
425,6.640625,-1.95
426,6.65625,-3.02
427,6.671875,-3.87
428,6.6875,-4.54
429,6.703125,-5.18
430,6.71875,-5.96
431,6.734375,-6.97
432,6.75,-8.22
433,6.765625,-9.57
434,6.78125,-10.78
435,6.796875,-11.53
436,6.8125,-11.57
437,6.828125,-10.75
438,6.84375,-9.17
439,6.859375,-7.09
440,6.875,-4.83
441,6.890625,-2.73
442,6.90625,-0.96
443,6.921875,0.43
444,6.9375,1.52
445,6.953125,2.4
446,6.96875,3.14
447,6.984375,3.78
448,7.0,4.33
449,7.015625,4.82
450,7.03125,5.22
451,7.046875,5.52
452,7.0625,5.67
453,7.078125,5.67
454,7.09375,5.56
455,7.109375,5.41
456,7.125,5.3
457,7.140625,5.25
458,7.15625,5.22
459,7.171875,5.1
460,7.1875,4.81
461,7.203125,4.32
462,7.21875,3.67
463,7.234375,2.94
464,7.25,2.17
465,7.265625,1.4
466,7.28125,0.6
467,7.296875,-0.24
468,7.3125,-1.11
469,7.328125,-2.02
470,7.34375,-2.97
471,7.359375,-4.01
472,7.375,-5.2
473,7.390625,-6.57
474,7.40625,-8.04
475,7.421875,-9.39
476,7.4375,-10.31
477,7.453125,-10.5
478,7.46875,-9.76
479,7.484375,-8.11
480,7.5,-5.79
481,7.515625,-3.17
482,7.53125,-0.63
483,7.546875,1.53
484,7.5625,3.16
485,7.578125,4.28
486,7.59375,5.0
487,7.609375,5.47
488,7.625,5.81
489,7.640625,6.08
490,7.65625,6.27
491,7.671875,6.36
492,7.6875,6.29
493,7.703125,6.09
494,7.71875,5.79
495,7.734375,5.49
496,7.75,5.27
497,7.765625,5.16
498,7.78125,5.07
499,7.796875,4.89
500,7.8125,4.47
501,7.828125,3.73
502,7.84375,2.71
503,7.859375,1.57
504,7.875,0.49
505,7.890625,-0.41
506,7.90625,-1.13
507,7.921875,-1.8
508,7.9375,-2.58
509,7.953125,-3.6
510,7.96875,-4.91
511,7.984375,-6.44
512,8.0,-8.08
513,8.015625,-9.66
514,8.03125,-10.97
515,8.046875,-11.79
516,8.0625,-11.9
517,8.078125,-11.15
518,8.09375,-9.59
519,8.109375,-7.45
520,8.125,-5.1
521,8.140625,-2.9
522,8.15625,-1.1
523,8.171875,0.3
524,8.1875,1.45
525,8.203125,2.51
526,8.21875,3.55
527,8.234375,4.51
528,8.25,5.26
529,8.265625,5.7
530,8.28125,5.83
531,8.296875,5.72
532,8.3125,5.48
533,8.328125,5.21
534,8.34375,4.96
535,8.359375,4.79
536,8.375,4.74
537,8.390625,4.82
538,8.40625,5.01
539,8.421875,5.23
540,8.4375,5.34
541,8.453125,5.19
542,8.46875,4.67
543,8.484375,3.77
544,8.5,2.58
545,8.515625,1.2
546,8.53125,-0.23
547,8.546875,-1.63
548,8.5625,-2.96
549,8.578125,-4.25
550,8.59375,-5.55
551,8.609375,-6.97
552,8.625,-8.51
553,8.640625,-10.11
554,8.65625,-11.54
555,8.671875,-12.52
556,8.6875,-12.78
557,8.703125,-12.15
558,8.71875,-10.66
559,8.734375,-8.52
560,8.75,-6.01
561,8.765625,-3.48
562,8.78125,-1.18
563,8.796875,0.71
564,8.8125,2.11
565,8.828125,3.02
566,8.84375,3.5
567,8.859375,3.71
568,8.875,3.79
569,8.890625,3.91
570,8.90625,4.16
571,8.921875,4.54
572,8.9375,4.98
573,8.953125,5.37
574,8.96875,5.64
575,8.984375,5.73
576,9.0,5.64
577,9.015625,5.41
